,Stock,Name,전화번호/0A1090,중분류/0A1132,PER(FY End)/0D2103,Dividend Yield(FY End)/0D2153,PBR(FY End)/0D2123,기말주가/0D1133,유동자산(계)/012000,유동부채(계)/016000,부채비율/093060,유동비율/193020,자기자본순이익율/092070,매출액/121000,재고자산회전율1/194080,매출채권회전율/194120,EBITDA/0D2010,주당순이익/0D2001,주당순이익/0D2001.1,PCR(FY End)/0D2133,매출액증가율/091060,영업이익(손실)/125000,Final Grade,Environment,Social,Governance
769,263810.0,상신전자,055-343-3826,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",54.32989690721,0.0,1.99105348264,5270.0,43106540000.0,17572787000.0,61.44,245.3,7.47,49445463000.0,5.08,7.21,1119990000.0,149,97,,35.76,845644000.0,769,769,769,769
770,83550.0,케이엠,033-333-6660,C13000/섬유제품 제조업; 의복제외,13.36760925449,0.0,1.08903260396,10400.0,66527920000.0,32665239000.0,38.21,203.67,15.49,51942027000.0,2.87,7.08,5865184000.0,3127,778,,-33.75,3878063000.0,770,770,770,770
771,61250.0,화일약품,031-628-3521,C21000/의료용 물질 및 의약품 제조업,190.23809523809,0.0,1.47161748996,3995.0,115797921000.0,12228055000.0,7.02,946.99,1.61,49832243000.0,3.07,2.73,2705038000.0,165,21,30.35022411304,-29.8,1663389000.0,771,771,771,771
772,382480.0,지아이텍,041-543-1316,C29000/기타 기계 및 장비 제조업,,,,,12081453000.0,4323846000.0,49.82,279.41,18.34,8380496000.0,5.61,3.7,,,,,,1912563000.0,772,772,772,772
773,219130.0,타이거일렉,032-579-4100,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",120.08196721311,0.0,1.90847152925,14650.0,19095879000.0,17041456000.0,38.26,112.06,3.17,23084518000.0,5.68,5.73,2495961000.0,701,122,106.59196740395,11.17,245597000.0,773,773,773,773
774,25560.0,미래산업,041-621-5070,"C27000/의료, 정밀, 광학기기 및 시계 제조업",8.83861940298,0.0,1.00435396719,18950.0,51561694000.0,28708900000.0,65.08,179.6,23.5,25989056000.0,3.71,3.63,5210374000.0,-376,2144,29.46527140702,114.45,4965477000.0,B,B,B,B+
775,33100.0,제룡전기,02-2204-6300,C28000/전기장비 제조업,128.90909090909,0.0,1.956401766,7090.0,58902174000.0,22919755000.0,39.48,256.99,3.02,22836411000.0,4.64,4.15,1417418000.0,219,55,13.51608967515,13.88,281410000.0,775,775,775,775
776,32560.0,황금에스티,02-6121-4600,C24000/1차 금속 제조업,18.19066147859,0.0,0.70493309921,9350.0,108235494000.0,46053232000.0,24.47,235.02,7.88,60209506000.0,1.66,7.3,11928858000.0,774,514,8.39491097802,-0.12,10828509000.0,A,A,A,A
777,187220.0,디티앤씨,031-321-2664,"M72000/건축기술, 엔지니어링 및 기타 과학기술 서비스업",,0.0,1.10126568649,7160.0,23430182000.0,39456419000.0,84.56,59.38,-15.33,17888038000.0,108.41,2.05,2259017000.0,-143,-543,22.76122961503,-18.68,-3020082000.0,777,777,777,777
778,126340.0,비나텍,063-715-3020,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",91.72185430463,0.0,4.56832867338,41550.0,40818590000.0,27762781000.0,110.37,147.03,9.75,23292514000.0,7.58,4.82,2979574000.0,690,453,61.74307155063,-1.76,2214177000.0,778,778,778,778
779,100220.0,비상교육,1544-0554,J58000/출판업,25.13416815742,0.0,0.93569229908,14050.0,86204202000.0,30899913000.0,20.09,278.98,6.41,76973404000.0,11.21,2.7,14232586000.0,-779,559,10.27091831513,41.55,6885755000.0,B,C,B,B+
780,38500.0,삼표시멘트,033-571-7000,C23000/비금속 광물제품 제조업,,0.0,1.49752304261,6070.0,156848261000.0,246089469000.0,83.82,63.74,-0.56,249628641000.0,10.1,6.58,22143992000.0,202,-16,67.91228462743,-6.1,2576391000.0,C,D,C,B+
781,92130.0,이크레더블,02-2101-9100,J63000/정보서비스업,22.21649484536,0.0,4.87746362838,21550.0,60673831000.0,14370563000.0,26.28,422.21,43.37,29650023000.0,,10.76,15868867000.0,1033,970,20.43758239048,3.82,14906950000.0,781,781,781,781
782,377450.0,리파인,02-2189-8700,J63000/정보서비스업,,,,,47379576000.0,8808969000.0,23.4,537.86,49.53,29121338000.0,,8.3,,,,,,12999464000.0,782,782,782,782
783,35890.0,서희건설,031-781-4242,F41000/종합 건설업,4.61197339246,0.0,0.75841826037,2080.0,881570338000.0,486376519000.0,85.76,181.25,33.72,598286990000.0,496.66,4.49,122062000000.0,628,451,2.30276996656,-3.76,110864182000.0,783,783,783,783
784,37440.0,희림종합건축사사무소,02-3410-9000,"M72000/건축기술, 엔지니어링 및 기타 과학기술 서비스업",68.08333333333,0.0,2.06923975067,8170.0,119277172000.0,90897539000.0,184.77,131.22,5.31,98119418000.0,,2.53,5119355000.0,417,120,,5.56,2385883000.0,784,784,784,784
785,65370.0,위세아이텍,02-6246-1400,J58000/출판업,77.98913043478,0.0,3.99607910844,14350.0,24381731000.0,7323956000.0,77.5,332.9,8.41,12663190000.0,27.18,9.18,1448558000.0,809,184,32.01338538761,21.16,1335447000.0,785,785,785,785
786,182400.0,엔케이맥스,031-8017-8114,C21000/의료용 물질 및 의약품 제조업,,0.0,22.29225920516,14500.0,47780928000.0,46125912000.0,53.43,103.59,-25.62,4853657000.0,2.98,2.78,-7476887000.0,-938,-516,,11.12,-11013121000.0,786,786,786,786
787,95500.0,미래나노텍,043-710-1100,C22000/고무제품 및 플라스틱제품 제조업,7.77210884353,0.0,0.67414768997,4570.0,170301183000.0,100908892000.0,71.16,168.77,14.45,162955954000.0,5.57,6.74,17343187000.0,313,588,,43.52,13810335000.0,787,787,787,787
788,104200.0,엔에이치엔벅스,1644-1308,J58000/출판업,222.14285714285,0.0,1.81851139347,6220.0,30367799000.0,16957240000.0,33.78,179.08,1.15,32026540000.0,180.2,6.04,1423327000.0,-377,28,109.39148786493,-3.57,1052759000.0,788,788,788,788
789,117670.0,알파홀딩스,070-4600-0000,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,1.26148686835,4040.0,52430256000.0,51491559000.0,89.36,101.82,-16.09,35475050000.0,39.47,6.38,1380291000.0,-395,-297,36.92870201096,6.82,622936000.0,789,789,789,789
790,109610.0,에스와이,1588-0680,C25000/금속가공제품 제조업;기계 및 가구 제외,35.37190082644,0.0,1.41369834055,4280.0,136973298000.0,106325845000.0,87.36,128.82,7.87,130232781000.0,11.05,3.21,9388327000.0,-977,121,,16.32,6200153000.0,790,790,790,790
791,115530.0,씨엔플러스,031-434-0976,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,8.69700425002,839.0,14604568000.0,17842296000.0,280.9,81.85,-18.65,14176474000.0,7.87,2.76,62766000.0,-35,-9,,137.74,-292467000.0,791,791,791,791
792,123010.0,폴라리스웍스,043-218-7866,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,4.00542979504,2095.0,20944686000.0,12892911000.0,66.71,162.45,-1.79,4139083000.0,9.17,6.81,-1354910000.0,-101,-5,,4.83,-1817913000.0,792,792,792,792
793,131400.0,이브이첨단소재,053-593-8560,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,2.56748794742,5970.0,57422549000.0,64923596000.0,129.48,88.45,-1.2,35732904000.0,23.73,3.96,2427000000.0,-231,-15,,97.98,1692061000.0,793,793,793,793
794,45970.0,코아시아,032-500-1713,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,2.26853821069,10400.0,91064939000.0,63268321000.0,62.52,143.93,-0.01,67564864000.0,21.23,6.78,4555999000.0,-328,-,85.01594048884,-39.26,3301021000.0,794,794,794,794
795,214870.0,뉴지랩파마,032-683-7903-5,G46000/도매 및 상품중개업,,0.0,4.11516475623,11000.0,114042873000.0,60696099000.0,78.54,187.89,-17.61,14149961000.0,3.46,1.49,-3631485000.0,-429,-233,,-47.28,-3951220000.0,795,795,795,795
796,317120.0,라닉스,02-584-5516,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,5.32038155411,11250.0,16337139000.0,1334334000.0,126.82,1224.37,-14.52,4861605000.0,6.37,5.55,-1002336000.0,-241,-142,,9.9,-1185794000.0,796,796,796,796
797,305090.0,마이크로디지탈,031-701-2225,"C27000/의료, 정밀, 광학기기 및 시계 제조업",,0.0,29.48966329058,24050.0,11154456000.0,6413207000.0,179.13,173.93,-49.12,3456061000.0,3.99,5.13,-889577000.0,-1442,-239,,136.98,-1643646000.0,797,797,797,797
798,53700.0,삼보모터스,053-582-9230,C30000/자동차 및 트레일러 제조업,35.56053811659,0.0,1.3346865338,7930.0,151360471000.0,197663433000.0,229.79,76.57,7.3,152919584000.0,20.36,5.07,11912717000.0,27,223,,41.95,6995268000.0,798,798,798,798
799,78940.0,코드네이처,02-6949-2028,F42000/전문직별 공사업,,0.0,3.29174242899,2100.0,17064142000.0,14667107000.0,88.9,116.34,-23.67,5848480000.0,4.74,0.83,-2304224000.0,-70,-80,,-45.44,-2362811000.0,799,799,799,799
800,50540.0,한국코퍼레이션,02-3401-4114,N75000/사업지원 서비스업,,0.0,2.77340676632,282.0,13837526000.0,27410175000.0,639.3,50.48,-18.64,42066051000.0,,6.2,1715325000.0,-153,-11,,-26.85,31958000.0,800,800,800,800
801,181340.0,이즈미디어,031-427-8411,"C27000/의료, 정밀, 광학기기 및 시계 제조업",,0.0,11.12071066214,25100.0,40991530000.0,38077945000.0,266.5,107.65,-45.91,20204913000.0,3.15,5.44,-3243413000.0,-2462,-573,,32.25,-3690317000.0,801,801,801,801
802,255440.0,야스,031-904-8591,C29000/기타 기계 및 장비 제조업,171.4953271028,0.0,1.49740667117,18350.0,88602204000.0,27326226000.0,19.48,324.24,1.73,23694901000.0,4.62,1.92,1730793000.0,899,107,,-5.76,770873000.0,802,802,802,802
803,171090.0,선익시스템,031-8012-1600,C29000/기타 기계 및 장비 제조업,,0.0,2.8319392682,27150.0,60354560000.0,16215025000.0,20.12,372.21,-4.52,18336019000.0,5.33,1.66,-1449203000.0,269,-244,,-9.49,-2712497000.0,803,803,803,803
804,91810.0,티웨이항공,1688-8686,H51000/항공 운송업,,0.0,5.02009281262,4035.0,152400840000.0,231837419000.0,529.8,65.74,-137.89,92091760000.0,16.87,50.53,-32585396000.0,-2195,-724,34.98049414824,-47.03,-79659869000.0,A,B+,A,A
805,66360.0,체리부로,043-530-3200,C10000/식료품 제조업,,0.0,1.5011398087,2555.0,56952179000.0,134901394000.0,322.07,42.22,-25.04,156532920000.0,10.84,17.87,-2379560000.0,-1290,-230,,18.86,-5776748000.0,805,805,805,805
806,35200.0,프럼파스트,044-865-9681,C22000/고무제품 및 플라스틱제품 제조업,74.38461538461,0.0,2.79602599986,9670.0,23184920000.0,3596123000.0,11.17,644.72,6.48,14017846000.0,8.52,3.34,1459338000.0,171,130,354.08275357012,11.25,1197661000.0,806,806,806,806
807,3920.0,남양유업,02-734-1305,C10000/식료품 제조업,,0.0,0.82877580637,756000.0,455432809000.0,89824556000.0,24.26,507.02,-5.96,461729837000.0,4.43,6.84,-6780769000.0,-59114,-29560,,-1.39,-33511393000.0,C,D,C,B+
808,2270.0,롯데푸드,02-3469-3114,C10000/식료품 제조업,19.98225676988,0.0,0.73579271764,473000.0,496206348000.0,238376401000.0,60.56,208.16,5.61,870785605000.0,8.62,9.1,56565876000.0,77466,23671,587.40251353633,2.47,30314876000.0,A,B+,A+,A
809,5990.0,매일홀딩스,1588-1539,C10000/식료품 제조업,5.02413339183,0.0,0.44741470497,11450.0,46250803000.0,6963699000.0,3.33,664.17,17.06,7817910000.0,,15.48,1928014000.0,-939,2279,,-8.7,1514277000.0,809,809,809,809
810,5180.0,빙그레,02-2022-6000,C10000/식료품 제조업,33.50895679662,0.0,1.06057483155,63600.0,299902760000.0,133388643000.0,26.85,224.83,5.66,477563005000.0,16.09,13.12,37439877000.0,4603,1898,69.79883449115,6.81,19593967000.0,C,B,D,B
811,5670.0,푸드웰,053-580-2500,C10000/식료품 제조업,69.29133858267,0.0,1.27359405347,8800.0,46870615000.0,26718762000.0,41.92,175.42,3.5,26963555000.0,3.82,7.43,1196180000.0,141,127,45.01278772378,-20.76,77179000.0,811,811,811,811
812,4370.0,농심,02-820-7114,C10000/식료품 제조업,60.8501552795,0.0,0.96785480955,313500.0,686678663000.0,427606878000.0,24.82,160.59,3.0,1010346082000.0,13.65,12.51,54201439000.0,16046,5152,29.96450138496,-6.33,18362160000.0,C,D,B,C
813,5610.0,SPC삼립,031-496-2114,C10000/식료품 제조업,42.1587608906,0.0,2.52592919974,87100.0,212658530000.0,372663994000.0,206.59,57.06,11.03,651530014000.0,21.52,9.41,60200580000.0,-1283,2066,20.89997048569,7.9,24585822000.0,A,A,A+,A
814,3230.0,삼양식품,02-940-3000,C10000/식료품 제조업,38.75373452838,0.0,2.0967052171,90800.0,191310966000.0,155708652000.0,71.16,122.86,10.91,281851210000.0,18.91,11.13,20486730000.0,7686,2343,40.78460964906,-13.4,20486730000.0,A,A,A+,B+
815,4410.0,서울식품공업,043-720-7000,C10000/식료품 제조업,,0.0,5.56857339765,404.0,25905640000.0,38220199000.0,192.24,67.78,-23.09,27389317000.0,11.47,4.15,1133773000.0,-7,-9,64.84751203852,-13.01,-1117554000.0,B,B,B+,B
816,1790.0,대한제당,032-770-1400,C10000/식료품 제조업,30.0,0.0,0.69834744166,3540.0,480444961000.0,348913564000.0,103.74,137.7,4.33,536759404000.0,5.63,9.04,25071389000.0,1967,118,19.90217574633,-2.79,20616678000.0,C,C,C,C
817,1040.0,CJ,02-726-8114,M71000/전문서비스업,57.77537796976,0.0,1.39322445002,107000.0,25566079000.0,130030491000.0,13.83,19.66,4.49,102319133000.0,,,,1553,1852,40.22979862541,10.75,69458950000.0,B,D,B,B+
818,1800.0,오리온홀딩스,02-710-6000,M71000/전문서비스업,87.88659793814,0.0,0.57139965434,17050.0,31406234000.0,42832031000.0,3.54,73.32,1.24,18752997000.0,,12.93,,224,194,72.35306598769,3.67,12137478000.0,C,D,C,B
819,4990.0,롯데지주,02-750-7114,M71000/전문서비스업,42.53968253968,0.0,0.84947637811,40200.0,957539795000.0,772021620000.0,62.08,124.03,2.69,173024329000.0,,61.86,,-4295,945,23.8009248021,-22.73,113814631000.0,A,B,A+,A
820,5740.0,크라운해태홀딩스,02-791-9133,M71000/전문서비스업,40.31690140845,0.0,0.59105865056,11450.0,1337701000.0,46590767000.0,18.74,2.87,2.85,10934489000.0,,17.71,,1744,284,30.00838662333,8.45,4871524000.0,B+,B+,A+,B
821,1680.0,대상,02-2220-9500,C10000/식료품 제조업,15.24725274725,0.0,0.96305044406,27750.0,1198597084000.0,727621815000.0,121.71,164.73,11.94,1373869116000.0,9.16,10.76,119660939000.0,3197,1820,,6.3,84774939000.0,B+,D,B+,A
822,7540.0,샘표,02-3393-5500,M71000/전문서비스업,18.9660743134,0.0,0.90649874665,58700.0,38211901000.0,345703000.0,4.18,11053.39,7.53,6835646000.0,,,,8081,3095,81.00462292141,-40.24,6140083000.0,C,C,B,B
823,7310.0,오뚜기,031-421-2122,C10000/식료품 제조업,35.86970855861,0.0,1.53120028876,544000.0,844653251000.0,616252658000.0,65.13,137.06,7.84,1186820233000.0,10.92,14.31,97728505000.0,40576,15166,39.61154472645,3.83,61809101000.0,B,B,B,B+
824,2140.0,고려산업,051-600-5000,C10000/식료품 제조업,27.32919254658,0.0,1.15213104966,4400.0,80077184000.0,107657116000.0,125.8,74.38,8.35,99109314000.0,6.97,5.18,4367711000.0,238,161,11.19963346654,7.78,2799851000.0,A,B+,A,A
825,3310.0,대주산업,02-2201-8107,C10000/식료품 제조업,96.16666666666,0.0,1.876471583,2885.0,26074248000.0,17769069000.0,58.98,146.74,3.92,41670236000.0,9.77,5.65,2714429000.0,109,30,17.55613704131,-1.97,1619073000.0,825,825,825,825
826,6980.0,우성,042-670-1724,C10000/식료품 제조업,,0.0,0.70252485717,36850.0,199544056000.0,150424718000.0,98.47,132.65,-0.31,199685016000.0,5.8,6.59,3575787000.0,130,-98,,25.8,125936000.0,826,826,826,826
827,3380.0,하림지주,063-851-4599,M71000/전문서비스업,29.2479108635,0.0,0.89481950638,10500.0,44863512000.0,545040884000.0,63.38,8.23,5.05,36071410000.0,,12.11,,-522,359,45.64820450395,278.91,29371025000.0,B,C,B,B+
828,890.0,보해양조,061-240-5700,C11000/음료 제조업,152.5,0.0,1.93481880897,1220.0,49895704000.0,44039415000.0,68.11,113.3,2.31,43050392000.0,5.4,4.05,6189112000.0,14,8,13.95082904516,12.54,1942390000.0,C,D,B,C
829,150.0,두산,02-3398-0114,M71000/전문서비스업,11.96998123827,0.0,0.75166267075,95700.0,1358680479000.0,1789789297000.0,93.81,75.91,10.48,477718805000.0,6.86,3.25,95337077000.0,10117,7995,,-56.79,65191077000.0,B,B,C,B+
830,140.0,하이트진로홀딩스,02-3219-0114,M71000/전문서비스업,13.79449838187,0.0,0.39438825985,17050.0,553672000.0,503827531000.0,58.82,0.11,5.32,37703562000.0,,,35761004000.0,651,1236,13.22023121835,13.92,35760824000.0,B,D,B,B+
831,5300.0,롯데칠성음료,02-3479-9114,C11000/음료 제조업,32.27960819234,0.0,1.12895552927,145000.0,964060472000.0,896098635000.0,163.94,107.58,7.01,1130177356000.0,8.81,8.55,146268441000.0,-2561,4492,9.67985062321,6.36,73547441000.0,A,A,A+,A
832,18120.0,진로발효,031-491-2675,C11000/음료 제조업,39.22619047619,0.0,2.94929275154,32950.0,54564605000.0,12351517000.0,17.3,441.76,14.21,42476517000.0,6.78,6.7,7788365000.0,1717,840,27.71865772715,-29.66,6356739000.0,832,832,832,832
833,80.0,하이트진로,02-3219-0114,C11000/음료 제조업,36.67315175097,0.0,2.78089634854,37700.0,883297684000.0,1421617207000.0,192.5,62.13,13.06,991688209000.0,11.53,5.89,154596559000.0,746,1028,16.15142063954,-2.47,84214922000.0,B,D,B,B+
834,1130.0,대한제분,02-3455-0200,C10000/식료품 제조업,3.63933302417,0.0,0.41411211494,180500.0,367575714000.0,122706884000.0,18.21,299.56,23.45,164739909000.0,6.2,10.65,16571786000.0,3360,49597,26.51241970996,4.86,12227948000.0,B,C,B,B+
835,9780.0,엠에스씨,055-389-1001,C10000/식료품 제조업,12.81314168377,0.0,1.09955947136,6240.0,76644269000.0,53832075000.0,62.65,142.38,17.41,77323082000.0,3.66,7.35,13982517000.0,546,487,10.86824000696,3.25,10871793000.0,835,835,835,835
836,2760.0,보락,031-352-6455,C20000/화학물질 및 화학제품 제조업;의약품 제외,131.11111111111,0.0,3.17511570336,2360.0,19177300000.0,4427678000.0,23.46,433.12,4.81,18643224000.0,3.46,7.28,2125759000.0,7,18,,-3.31,1080824000.0,B,B,C,B
837,33920.0,무학,1588-2226,C11000/음료 제조업,55.79268292682,0.0,0.50062181058,9150.0,52505430000.0,138527063000.0,27.12,37.9,1.72,60917883000.0,12.92,6.59,11253078000.0,290,164,7.10309974615,-9.44,-129058000.0,B,B,C,B
838,8040.0,사조동아원,02-789-9556,C10000/식료품 제조업,30.10416666666,0.0,1.08257540568,1445.0,157841151000.0,208837965000.0,109.31,75.58,5.92,197804350000.0,5.62,7.39,18303369000.0,70,48,12.47410220994,2.36,12208561000.0,B,D,B+,B+
839,23900.0,풍국주정공업,053-583-2071,C11000/음료 제조업,107.0652173913,0.0,1.99504176422,19700.0,51763443000.0,4565561000.0,4.66,1133.78,3.69,23538907000.0,7.14,4.24,3162232000.0,545,184,46.6592453992,-4.71,1965726000.0,839,839,839,839
840,23150.0,MH에탄올,055-231-0701-4,C11000/음료 제조업,26.1958997722,0.0,1.59836771908,11500.0,21233020000.0,21753705000.0,71.61,97.61,9.88,24029529000.0,5.33,4.93,4506084000.0,178,439,25.2480899271,-15.14,3693199000.0,A,B+,A+,B+
841,25880.0,케이씨피드,054-332-6511-9,C10000/식료품 제조업,52.2,0.0,1.21802869134,3915.0,57410112000.0,36806993000.0,86.46,155.98,4.36,34897237000.0,6.71,3.6,1672099000.0,84,75,10.78660972585,6.86,1010675000.0,841,841,841,841
842,2680.0,한탑,051-626-2841,C10000/식료품 제조업,,0.0,0.88461651873,1800.0,37550216000.0,70435002000.0,136.23,53.31,-2.65,32451420000.0,4.52,5.5,-1501608000.0,-857,-29,,9.44,-2050031000.0,842,842,842,842
843,16790.0,현대사료,041-563-8200-4,C10000/식료품 제조업,,0.0,1.9554013392,17650.0,74383000000.0,37884587000.0,74.44,196.34,-6.78,48258128000.0,7.93,1.94,-2293236000.0,21,-318,11.63219845255,-12.65,-2747528000.0,843,843,843,843
844,5860.0,한일사료,031-280-4000,C10000/식료품 제조업,263.33333333333,0.0,2.08542315611,2370.0,39890654000.0,25981741000.0,62.16,153.53,1.62,57321661000.0,6.06,6.81,1142611000.0,27,9,63.52184400964,9.48,525391000.0,844,844,844,844
845,4650.0,창해에탄올,063-214-7800-4,C11000/음료 제조업,13.89698736637,0.0,1.88140813531,14300.0,38484437000.0,43107831000.0,35.96,89.27,13.05,47851536000.0,7.08,4.32,10290473000.0,1494,1029,14.19016809891,-8.81,8969779000.0,845,845,845,845
846,17810.0,풀무원,043-879-4500,C10000/식료품 제조업,44.71365638766,0.0,1.71969191253,20300.0,136180986000.0,110845664000.0,28.74,122.86,6.9,65918680000.0,6905.19,10.26,21616396000.0,353,454,35.30741803635,18.91,18388622000.0,B,B,C,B
847,25870.0,신라에스지,02-416-0771,G46000/도매 및 상품중개업,95.87378640776,0.0,5.45393290696,19750.0,19866392000.0,18575672000.0,187.84,106.95,10.96,31381833000.0,5.08,16.58,1922369000.0,438,206,,7.2,1173594000.0,847,847,847,847
848,15890.0,태경산업,02-3661-8011,C20000/화학물질 및 화학제품 제조업;의약품 제외,73.2967032967,0.0,1.20315019715,6670.0,40952868000.0,19817731000.0,14.1,206.65,3.17,56083029000.0,6.72,9.57,2378560000.0,55,91,23.80017841213,-0.8,604040000.0,A,B,A,A
